Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40,Item41,Item42,Item43,Item44,Item45,Item46,Item47,Item48,Item49,Item50,Item51,Item52,Item53,Item54,Item55,Item56,Item57,Item58,Item59,Item60,Item61,Item62,Item63,Item64,Item65,Item66,Item67,Item68,Item69,Item70,Item71,Item72,Item73,Item74,Item75,Item76,Item77,Item78,Item79,Item80,Item81,Item82,Item83,Item84,Item85,Item86,Item87,Item88,Item89,Item90,Item91,Item92,Item93,Item94,Item95,Item96,Item97,Item98,Item99,Item100,Item101,Item102,Item103,Item104,Item105,Item106,Item107,Item108,Item109,Item110,Item111,Item112,Item113,Item114,Item115,Item116,Item117,Item118,Item119,Item120
1011,445,0.788567,-3.644563,-0.748631,0.563037,0.670215,1.51343,1.06738,-0.910487,-0.565333,1.716714,0.784633,0.128043,-1.067169,-1.09709,1.044405,0.612993,1.631205,0.32782,-1.629858,-1.695809,3.406935,0.359819,0.255956,1.46284,-3.919276,-1.490549,0.682556,0.732047,0.713595,0.541487,-1.329197,-0.377898,-1.177488,-1.156089,-5.094156,-0.881372,1.565871,0.003464,0.379114,1.543271,1.894852,0.823263,1.279239,1.348956,-2.758909,1.139372,-2.319697,-1.367909,2.666873,-0.056993,1.002564,-4.935852,0.072006,1.385306,2.336373,-0.501385,1.088268,1.609299,0.568191,1.965927,0.100904,-1.564386,4.738186,1.569391,0.083889,-2.346687,1.069266,-0.891429,-0.140704,-1.091523,2.81982,2.794949,3.275469,0.572763,-0.590001,1.271598,0.233074,2.5953,1.206269,1.716003,2.225653,-1.637946,2.775901,2.162642,1.90606,-2.120027,-3.312262,-1.67625,1.742593,-0.308273,0.653731,0.281339,-4.150818,1.45591,-0.730462,1.724854,-0.066669,-3.005239,1.55045,0.19436,-0.908399,-0.690316,-2.381629,1.389473,0.571616,2.619782,0.563557,-0.480026,-0.532764,0.488747,1.206234,-0.868381,1.367968,0.971383,1.9969,-0.091806,-2.888168,-3.646098,-1.306186,0
1014,297,-1.237657,1.384385,-1.31903,1.129027,-0.310876,0.054195,2.331881,0.631812,0.179842,1.352214,3.444349,0.302837,0.444623,2.064324,1.436555,2.767602,0.717788,1.702509,1.20311,0.117888,0.05749,2.886923,0.973332,-0.248444,-1.921988,-0.520823,2.361022,1.649544,-0.178231,-0.945925,0.412983,1.789765,0.073133,1.50177,0.364616,0.5851,2.294732,1.154853,0.099345,-0.931732,-0.298079,-0.138952,1.545901,0.766186,0.423701,-0.558233,1.321997,1.14339,0.982025,2.165697,-1.563239,1.56066,1.147358,0.830619,-0.310285,0.637204,0.960057,0.776492,1.187116,-0.095572,-0.081938,1.662557,0.893249,0.351839,0.775668,1.412424,1.839162,1.739603,-1.153937,1.811477,1.699002,1.574708,0.78336,0.33531,1.485245,-0.16134,0.807544,1.021864,3.848851,0.488027,-0.269441,0.594104,-0.187766,-1.207722,0.289095,2.212334,-0.858994,0.677939,1.082648,1.213472,1.012136,4.250596,-0.60339,-0.867026,-0.14931,-0.884289,-0.517735,-0.421089,0.840295,-0.889335,0.176301,0.698231,-2.185937,0.148281,0.298243,-1.771606,4.077002,0.42902,1.300424,1.62459,0.931919,1.220351,0.190721,0.111841,1.361004,0.997864,0.711434,0.047833,1.773091,0
1015,495,-4.124407,-9.438624,-8.577866,-2.781046,-4.581026,-4.224925,-3.519934,-8.053635,-3.975556,-4.434851,-2.910111,-5.866328,-5.873497,-4.612135,-2.846085,-4.537141,-3.323329,-4.050763,-2.92657,-1.852546,-2.481541,-4.952492,-0.822243,-3.151237,-11.862228,-3.901574,-5.99871,-4.272938,-5.193747,-4.266129,-3.429333,-3.517861,-2.41795,-4.442225,-8.010275,-5.593706,-3.813167,-4.841311,-4.342044,-5.437315,-5.001212,-2.568,-2.643875,-3.028043,-4.2493,-3.136883,-6.30125,-7.649678,-2.567911,-3.524893,-3.93638,-9.376306,-6.578818,-1.670414,-2.714252,-5.461344,-2.776043,-3.19059,-2.138925,-1.994136,-3.395946,-4.625838,-2.171786,-5.553842,-5.217004,-6.234977,-4.10527,-4.464039,-4.603392,-3.251905,-3.770793,-2.651513,-0.587158,-3.454415,-4.873949,-0.029195,-3.26403,-5.601653,-6.349322,-5.961151,-3.392357,-6.440613,-4.425644,-5.169179,-4.816964,-10.149545,-8.383907,-3.143539,-3.62715,-3.049163,-6.028751,-5.986249,-7.81975,-4.634521,-4.990552,-3.492345,-4.665519,-8.842724,-7.626904,-4.299577,-3.167031,-6.77698,-6.60845,-2.289889,-2.198822,-2.541909,-3.613754,-4.334446,-6.672627,-4.739089,-2.578242,-3.862482,-3.824292,-2.179824,-3.242705,-4.186514,-9.401934,-6.010701,-7.747772,0
1016,391,0.750569,-1.114082,0.979721,2.561652,1.311244,2.154415,2.00833,0.14998,1.425114,3.48985,2.272469,1.445249,1.593429,1.225352,3.419631,0.502153,1.84758,3.476486,1.995381,4.62975,1.408836,2.085803,3.525577,2.767041,-1.402436,0.601103,1.823298,1.187577,1.05867,1.440038,2.096895,2.779727,1.22672,2.021347,0.399425,1.670143,3.913163,3.179799,0.418918,0.699033,1.734665,1.063461,1.826668,2.489752,0.908962,1.258836,1.340354,0.236772,3.390966,1.257346,2.725941,0.592746,1.616833,4.116522,3.224014,1.145086,2.622725,4.185784,3.67803,3.107502,0.546437,2.469406,2.823251,0.275048,0.916307,0.038089,1.695037,1.595647,-0.895692,0.265696,2.157218,2.843576,3.022667,-0.047575,1.785328,2.81645,3.900066,1.443658,1.140852,0.368004,1.535029,0.242845,-0.149493,1.247146,1.988966,-0.46079,-0.606581,1.603454,4.391658,2.289566,0.720984,3.391243,-0.703402,0.871502,1.433545,0.406437,1.094294,-0.474672,1.116453,0.610172,1.2922,0.75731,-2.01007,2.167562,2.335168,0.255727,1.979594,1.034836,0.992279,2.92262,1.775252,4.146541,2.757747,4.12089,-0.313388,1.904539,-0.838095,-0.676063,0.096076,0
1017,484,0.926088,-4.244861,-0.461258,1.965053,2.823207,2.564573,0.369294,-3.044436,2.064541,2.132501,1.174005,0.53462,-0.04069,1.372011,2.407037,0.931704,1.877179,1.868775,1.677854,5.929598,2.634253,-1.198081,2.945529,1.920567,-5.07791,0.096708,0.23292,1.236615,0.52381,1.401269,2.99616,2.257343,2.117713,0.862192,-2.332678,0.493634,2.404315,0.021604,0.275205,0.643314,1.107514,0.714129,-0.779009,0.791604,2.526813,1.132577,-2.874483,-2.329335,2.168994,3.784962,2.052005,-0.917627,-0.823065,1.365614,3.655849,1.892345,-0.045511,2.756628,2.25508,4.35399,1.793705,-0.163983,4.524148,0.050395,-0.51294,-1.535817,1.185554,0.903787,0.247228,0.83614,1.836402,1.768508,2.45181,0.651665,-0.126096,2.945677,3.27503,-0.207601,-1.640188,-1.253041,1.880474,-1.104501,1.382469,0.864871,-0.479022,-3.875297,-4.238885,1.909395,0.750832,1.539102,-0.374945,0.809026,-2.24529,3.208539,-0.434362,0.734764,-1.687327,-3.684422,-0.532897,0.162005,0.543813,-0.833322,-2.581963,1.934398,1.74092,2.159203,1.448943,1.091425,-1.733191,-0.548126,1.042645,2.200204,2.599202,2.247783,0.976827,-0.213533,-3.224848,-1.44651,-1.973105,0
1018,265,-1.056669,-1.44022,-2.448578,-0.321499,-0.859035,-1.21046,-1.65154,-2.10599,-1.888952,0.22329,-1.855214,-0.306844,-2.442071,-1.902514,-0.779984,-0.385476,0.050248,-1.372243,-2.371947,-1.229136,-2.476266,-1.873892,-0.84524,0.12334,-4.170352,0.400993,-1.489427,0.609934,-0.931186,-1.615944,-1.209539,-1.236943,0.013544,-1.570378,-4.758776,-2.183956,0.409383,-1.06841,-1.189229,-0.723963,-0.756807,-0.347627,-0.281589,-0.130726,-0.969687,-0.771621,-1.558397,-1.21963,-1.498082,-1.548671,-1.714569,-1.823436,-1.897214,0.5224,-1.028625,-0.439512,0.46444,-0.95807,-0.76566,-1.348395,-1.307879,-0.854652,-0.864771,0.424269,-0.968961,-5.08914,0.070946,-0.969222,-1.390939,-0.599563,-0.92784,-0.147578,0.582811,1.165906,-0.551579,0.519266,-0.849895,-1.303604,-0.580084,-2.130907,-0.565162,-2.924665,-1.727495,-1.881662,-1.846912,-1.179446,-3.187787,-1.246611,0.230271,-0.335499,-2.115256,-0.174148,-2.57413,-1.276959,-1.660518,-0.66708,-1.133723,-2.730822,-0.247722,-2.008871,-0.296693,-1.76278,-2.534819,-1.731465,-0.08459,1.792522,-1.219373,-0.509284,-1.653697,-0.778438,0.204388,-1.754799,-0.335961,0.783063,0.515014,-1.044719,-1.692055,-1.327107,-0.632045,0
1019,501,-4.465187,-6.732269,-6.334055,-2.452994,-4.122591,-2.63794,-5.825418,-8.422051,-1.167207,-2.908279,-1.859469,-4.729307,-5.043902,-2.461274,-1.60681,-1.563677,-3.253365,-2.927308,-0.958059,-1.008808,-3.442725,-3.170623,-0.413239,-4.10767,-7.540654,-6.032361,-4.598643,-1.862073,-4.077371,-4.240779,-1.058884,-1.487942,-0.916107,-3.343844,-2.342324,-4.536575,-1.129213,-2.516334,-1.763549,-2.992481,-3.448825,-2.229596,-2.663034,-3.645015,-3.936144,-2.165931,-4.888926,-6.599686,-3.775596,-0.426177,-3.52141,-4.522317,-4.598521,-2.290704,-1.912833,-2.410227,-3.884083,-1.738498,-2.271617,0.722166,0.0882,-3.789494,-2.262271,-5.834778,-5.196625,-7.074917,-3.216965,-2.932881,-5.659574,-2.735847,-3.992855,-3.783694,-3.662193,-3.365247,-2.566324,-0.898983,-1.393905,-4.385219,-3.484943,-8.782228,-4.249724,-6.068109,-4.674297,-4.498496,-3.461211,-6.486525,-6.41751,-1.107046,-3.316385,-2.621048,-6.592895,-2.827912,-5.629158,-5.311545,-4.574472,-4.865778,-5.325275,-6.180688,-6.356801,-1.466113,-2.157385,-5.569664,-6.926197,-1.652515,-3.272023,-4.287813,-3.226366,-3.292045,-3.080405,-5.095216,-1.492993,-2.398785,-3.813805,-2.023667,-3.782522,-3.445294,-7.229018,-3.386722,-4.061104,0
102,466,-1.785447,-4.064484,-2.386987,-0.153964,-0.087882,-0.231875,-0.833857,-4.618554,-0.660469,-0.125278,-0.538903,-2.545561,-4.296805,-1.987379,0.832414,0.795717,0.536944,-0.803512,-3.251984,-1.640315,0.811703,-1.619311,-0.08368,-0.681539,-5.397526,-1.284321,-2.101173,-0.690198,-0.674711,-0.486646,-0.773554,0.872087,0.486676,-1.084451,-6.642954,-1.11701,1.140295,-5.020199,-0.069015,-0.90873,0.20322,0.646218,1.150809,0.461646,-1.370921,-0.054224,-2.757247,-3.502786,0.7021,-1.281172,2.534207,-4.565159,-3.501294,0.723804,0.916541,-2.77298,-1.126575,-0.925383,-1.259584,0.783127,-0.790939,-3.34927,0.300488,-0.362328,-0.257689,-5.607082,0.303624,-1.257937,-1.699523,-1.617462,-0.231408,0.393807,1.65427,-0.481252,0.088578,1.877503,1.058503,-1.467449,-1.654265,-4.989942,-0.856404,-1.896117,-1.914424,-1.100816,-2.567692,-5.130321,-6.120977,-3.183154,-1.305531,-2.216443,-1.382684,-2.348435,-4.700637,-0.305173,-2.799824,-0.390013,-1.489114,-5.361351,-1.602761,-1.409991,-0.779198,-1.518858,-4.443973,-0.409539,3.06279,2.135854,0.147953,-1.099782,-2.771535,-1.454844,0.787295,-3.644925,0.469091,-0.573887,1.877339,-2.059012,-4.930623,-2.549837,-1.84892,0
1021,474,-4.394039,-5.956571,-6.631934,-1.931741,-2.885152,-2.73894,-2.923643,-8.387879,-2.219817,-2.79032,-1.180471,-5.477946,-5.486534,-3.760012,-1.312106,-1.410735,0.098662,-1.177032,-2.335384,-1.796402,-2.877304,-2.470808,-1.681301,-2.220206,-9.727967,-3.614826,-2.302943,-2.849444,-3.904112,-3.713012,-2.822819,-1.765507,-1.247828,-3.292071,-7.125697,-2.95722,-0.950657,-3.798212,-2.936451,-4.244662,-3.058783,-2.22133,-0.747458,-2.023358,-4.721194,-1.258611,-3.727596,-4.082795,-2.645871,-2.394318,-3.105756,-7.563425,-3.501206,-0.451079,-2.383122,-4.768338,-2.304551,-2.381947,-2.240235,-1.231959,-3.703729,-2.786407,-2.308948,-3.15178,-3.909833,-6.088313,-2.086172,-2.742085,-4.381292,-3.875134,-2.382224,-2.466948,-1.537206,-2.529895,-1.819255,-0.979289,-0.987171,-3.267851,-2.233744,-4.367557,-3.520382,-5.017643,-3.248328,-3.387028,-3.15185,-4.393609,-7.365619,-3.878307,-3.329506,-2.96379,-3.825674,-2.118746,-7.903573,-5.70105,-5.107229,-5.401992,-3.538769,-5.847819,-4.970581,-4.188298,-2.498845,-2.888384,-5.673971,-1.541488,-2.652937,-1.32712,-1.882644,-2.988098,-3.533791,-2.366504,-1.223438,-3.569499,-2.297308,-1.259608,-1.270353,-2.987245,-5.919168,-4.318346,-3.34521,0
1023,427,-2.169619,2.801947,-0.278005,-1.233107,0.166761,-0.002266,-0.600108,-0.291044,0.346754,-0.409195,-0.11842,-1.087794,-1.243196,-2.502802,0.53417,1.698528,-0.151106,-2.049228,-3.073008,-1.158324,-1.869138,1.288072,-1.354616,-1.566193,-4.825424,-1.662563,0.283308,1.705908,-0.754364,-2.186367,-0.993022,-1.244662,-1.080304,-2.249127,-2.393366,-0.71294,-0.309528,-3.744032,-1.305805,-1.156314,-0.986562,-0.201457,0.791421,-0.926849,-1.762321,-0.505578,-1.105776,1.669338,-1.412256,-0.772495,-1.40384,-0.806969,-0.757347,-4.108744,-0.498595,-2.443373,-2.622873,-1.884568,-2.620843,-1.146135,-1.512462,-1.919686,2.303712,3.167023,-0.029326,0.585989,0.432625,-0.821528,0.119045,-1.72878,0.094057,0.516894,0.227491,-0.348125,-1.515793,0.40558,-0.887464,-0.54702,0.50108,-0.488916,0.639457,-1.475655,-2.08812,-0.980639,-1.234148,0.394471,-3.942332,-2.43741,-1.002227,-2.949655,1.544489,0.991884,-4.820467,0.2202,0.501515,0.646333,1.115643,-2.171715,1.152208,-0.418851,-1.728806,-0.341435,0.560796,1.238962,-0.425648,0.249273,0.064351,-1.236839,-0.295672,-0.12558,1.27711,-0.923208,-0.671405,-1.214864,0.939496,-2.145273,0.621718,-0.485118,0.178111,0
1024,447,0.22672,1.200371,0.077131,2.30349,1.623972,2.324327,0.765846,-1.716629,0.623902,2.14336,2.479155,-1.392433,-2.381171,2.398281,3.50188,2.605793,1.943046,5.247324,2.080897,1.697271,1.694577,0.600779,3.172708,1.380456,-1.5503,0.015281,1.149476,-0.210552,-0.22388,-0.204393,2.776762,2.533374,2.205588,2.77762,-2.854241,0.492322,3.07678,1.81622,1.091374,0.423273,1.146598,0.507869,3.2279,2.384394,2.081423,-0.129873,0.414508,0.192597,2.862911,1.833357,1.978494,-0.965126,-1.591271,2.707908,2.233871,0.171191,1.56938,2.445957,3.253835,2.425451,0.985948,0.598814,2.842938,0.236299,-0.485433,-2.842099,0.795106,0.458418,-1.313118,3.00655,2.199389,2.315979,-0.253052,0.713934,1.471197,2.907193,3.143447,1.029701,4.570267,-0.667811,0.817508,-0.491519,0.476071,0.459805,-1.79271,-1.465278,-1.715527,1.109382,1.253101,2.927857,-1.220761,1.89719,-0.697059,-0.526959,-0.73556,-1.630908,-1.232185,-3.458485,-1.162679,-0.647275,0.661949,0.19161,-3.555368,0.915826,3.478847,2.714647,3.740719,1.167682,-1.384244,0.685963,0.491376,1.113058,1.178556,1.996131,2.414174,0.748167,-2.259171,-0.057372,-0.085058,0
1026,217,-0.736263,-2.126272,-0.485256,-0.115355,0.704259,-0.085585,-0.05849,-1.006541,0.951987,0.386451,0.516374,-0.096716,-1.148802,-0.316564,1.555076,0.255077,0.725945,1.137575,-0.350043,0.773171,0.544813,-0.579634,0.833016,-0.747771,-2.241939,-0.18576,0.233113,-0.130867,0.469235,0.108311,0.068021,-0.196984,0.55818,0.365586,-2.037394,0.75152,1.167399,-0.472764,0.112652,-0.562209,0.076443,0.95934,1.127219,0.485421,-0.537434,0.120126,-2.429221,-0.01475,0.580757,0.470021,0.480608,-1.489861,-0.544193,0.808349,1.004728,-0.456028,0.054004,0.795147,0.330003,1.024951,0.299307,-1.287251,2.885666,0.733074,-0.813442,-0.35218,0.26199,-0.991272,-1.288751,0.010364,0.655542,1.670191,1.278479,-0.01828,-1.203675,1.144552,0.160563,0.646241,0.074187,0.542019,0.857566,-0.623625,-0.745803,-0.597956,-0.024478,-1.133752,-2.832321,-0.123665,-1.058521,0.784526,0.466746,-0.021033,-0.888922,-0.294643,-0.519356,0.001037,0.115754,-1.500109,-0.134166,-0.946533,-0.206481,-0.31268,-1.244411,0.585049,1.513133,1.751592,0.247184,-0.07946,-0.520039,0.137031,-0.124859,0.218485,1.016094,-0.308651,1.005637,-1.164554,-2.193824,-0.325454,-0.089702,0
1027,565,-1.602458,-2.606613,-1.955449,-0.937184,1.669598,0.503135,2.405555,-0.717072,-2.045298,-0.132926,-0.364601,2.076708,-2.477008,-2.497762,-0.077023,0.24135,0.813065,0.155601,-2.0056,-4.795625,0.082803,2.473036,-0.610706,0.42412,-4.927106,-2.024641,1.338601,-0.472447,-0.252911,-1.14836,-2.077522,-0.050325,-0.850664,-3.139118,-4.906161,-0.666966,0.607816,-2.181108,-1.424161,-0.765682,-0.960335,-0.39308,0.37335,-0.658168,-2.404036,-0.932021,-2.701424,-0.209895,1.539825,-1.47526,0.265559,-2.387325,-2.833064,-0.360878,-0.097668,-2.047775,-1.00372,-0.323469,-1.242368,-0.283764,-2.367198,-3.284764,2.753809,1.091113,-0.611102,-0.989811,0.088048,-1.410278,-0.371838,-1.795613,3.470102,4.708869,2.877481,-1.49803,-1.216397,-0.243478,0.930989,0.452078,-2.090766,-0.37361,0.326047,-2.277503,-0.546043,-1.447767,-1.798292,-1.875058,-5.491862,-3.623005,-0.028767,-4.203712,0.723189,-0.11272,-5.508603,-0.460818,-3.111863,1.143173,-0.501528,-3.673497,1.632423,-1.735836,-2.711746,-1.596662,-2.647676,1.181787,1.530139,1.820897,-0.393305,-2.792244,-1.659257,0.297799,0.217713,-2.544604,0.42381,-0.014536,2.207827,-3.894162,-3.753413,-3.924035,-0.819545,0
1029,553,-2.302102,-8.161871,-5.457914,-1.658683,-5.225107,-5.705241,-3.665012,-3.41868,-1.082788,-3.877135,-2.621885,-4.186676,-4.22368,-4.474928,-2.513922,0.697227,-2.917087,-2.408872,-2.051103,0.529269,-3.326729,-3.347797,-1.323259,-3.333273,-7.898839,-3.711516,-4.159029,-1.443863,-5.653886,-3.986675,-0.81786,-2.762035,-1.46946,-3.435359,-6.801825,-4.092152,-1.214182,-0.912223,-3.878687,-3.398547,-4.970295,-3.004726,-1.75189,-1.879074,-3.967933,-1.683815,-2.103564,-3.74251,-1.467914,-3.187975,-2.922941,-7.112189,-4.785499,-0.874487,-2.563624,-4.057803,-2.82541,-1.972123,-1.143859,-2.391213,-2.907098,-0.612441,-1.245741,-4.293651,-2.552258,-4.996617,-1.557095,-2.221457,-5.623848,-1.792079,0.375729,-0.375082,-0.077173,-1.20778,-1.559819,-1.118344,-3.133553,-3.286106,-3.293302,-6.678508,-2.22162,-3.830722,-4.040455,-6.607493,-2.723295,-5.773357,-5.743608,-3.097089,-1.279035,-1.459537,-4.614923,-4.143928,-5.721684,-3.072947,-2.194994,-3.314286,-1.640878,-6.394295,-5.276465,-5.375541,-1.195282,-2.40642,-4.733982,-2.845644,-0.246137,-0.441005,-0.594253,2.204517,-1.637643,-3.152803,-1.386716,0.094377,1.633056,-0.682144,0.797847,-1.507803,-4.354428,1.151728,-2.168827,0
103,537,0.801752,-3.648833,-0.04646,0.758269,1.457384,2.814585,1.916109,-0.911662,0.534397,2.616844,1.623822,2.890103,-0.544756,1.817849,2.173467,0.657511,2.954953,4.162649,1.92852,4.581662,2.611061,-0.094255,3.736807,3.442787,-0.524171,-0.140968,2.184583,0.380376,-0.04436,1.240637,0.01019,1.85386,2.466813,0.43066,-2.550437,1.166864,2.407239,1.257646,0.794786,1.04135,1.667595,-1.61654,1.417983,2.937157,2.192639,-0.2816,-0.075763,-1.262097,6.067153,-0.953425,-0.577046,-0.216247,-1.494729,4.18426,2.853113,0.699082,1.241045,4.526667,3.866306,2.700722,1.439335,2.264153,4.511926,-1.260288,-0.367803,-1.700606,1.392911,0.439337,-3.235596,2.441755,2.46339,3.682447,3.738752,1.042249,-0.133172,1.919611,3.823228,1.877428,-0.020057,0.689481,1.903566,-0.86866,1.613076,1.91061,1.167161,-1.838344,-4.646363,0.67698,2.45661,1.544554,1.545634,3.160854,-1.993607,0.975454,-1.835656,-2.013393,-3.001715,-3.552471,4.611808,-1.312526,-0.690953,-0.570751,-5.490288,1.111731,4.405148,4.573009,-0.139746,-1.696032,0.228489,0.405586,1.145441,-1.033734,5.804509,3.798528,2.365012,0.047235,-3.091939,-2.812132,-0.787098,0
1030,422,0.309753,-4.437611,0.371263,-0.865833,1.249051,-0.133297,0.011205,-0.47884,0.143474,0.432599,-1.085035,-1.192037,-1.495439,-2.638712,-0.336313,0.029856,0.271165,-1.098964,-3.636583,-2.447331,1.191713,-0.788029,-1.875116,0.254837,-5.859648,0.057106,-0.764726,-0.359321,1.302986,-0.351379,-2.443038,-2.183229,-1.485127,-2.958796,-5.646462,1.234017,0.368151,-2.166253,0.151264,0.085426,0.537364,0.818964,0.110621,0.316323,-2.042458,1.783774,-3.497296,0.000563,1.039665,-1.176114,1.124827,-1.744665,2.072093,0.216529,1.10817,-1.907912,-0.077845,-0.714736,-2.074803,-0.47019,-0.840884,-1.760079,1.176056,3.900494,0.055366,-1.008144,1.520739,-1.806851,1.073519,-2.67495,0.383884,-0.248367,2.314996,0.723498,-0.923691,0.859928,-1.290819,1.33171,-1.585451,1.380823,1.768501,-0.686209,1.51219,0.924002,1.978209,-2.474797,-5.22822,-2.808361,0.345941,-1.45579,1.080686,-1.077213,-4.131193,1.43593,0.493136,1.792369,2.043104,-2.160462,0.764473,-1.416812,-0.329764,-1.313828,1.828591,-1.044993,1.1539,1.926402,-0.37632,0.182216,0.218924,0.468314,0.016494,-1.533286,1.6714,-0.014496,1.169913,-0.69249,-0.157185,-0.655064,-0.118292,0
1032,463,-3.258163,-6.996936,-3.950122,-1.508511,-1.071463,-1.163173,0.276651,-3.793085,-2.468733,-1.91081,-1.954638,-1.420453,-4.593704,-6.582276,-1.806408,-3.015696,-1.071013,-3.430705,-5.287236,-3.680807,-0.329757,-0.344369,-2.422469,-1.838225,-5.995085,-2.154246,-1.707104,-3.561713,-1.071047,-1.406993,-2.748513,-2.164981,-1.823272,-3.401651,-5.55248,0.603212,-0.358638,-4.934616,-3.340178,-1.39434,-1.528647,-1.923838,-0.542894,-1.211556,-3.853778,-2.674023,-3.595096,-4.223242,-0.94115,-2.673067,-1.231845,-4.048147,-0.219034,-1.277939,-0.461964,-3.170434,-1.76394,-1.953901,-3.933385,-1.751004,-1.829941,-3.900283,-0.181118,-0.51496,-2.639724,-4.527204,-0.959941,-1.692801,-3.198363,-3.795827,-2.135328,-0.89177,0.877277,-2.362765,-2.089109,0.035248,-2.01178,-1.283197,-3.851109,-1.54975,-1.043719,-2.562961,-1.428366,-1.121971,-0.523193,-3.506559,-4.339036,-3.831227,-1.249196,-4.990473,-0.095345,-1.60422,-5.088976,-1.379407,-3.741498,0.106992,-2.823722,-4.529212,-4.166185,-2.393068,-2.509665,-2.937203,-4.638638,0.663138,-1.523543,-1.418598,-2.855022,-4.200703,-2.722959,-1.620644,0.44046,-4.812392,-2.761117,-1.283334,-1.301587,-3.384976,-3.927794,-5.896268,-2.870668,0
1034,408,-1.629658,-1.603567,-2.421162,0.756319,1.93445,-0.112363,-0.201758,-1.785232,-0.547298,1.273774,-0.021573,-1.84027,-2.538958,-3.243385,0.243813,-0.092496,1.017208,1.835947,-0.770125,1.204409,-0.14097,-1.060242,-0.517382,0.205783,-4.145794,-0.597762,0.034387,0.50729,-2.375442,-0.79501,0.389587,0.692645,1.176772,0.417239,-3.187863,-0.499419,2.11721,0.847346,-1.67914,-1.525776,-0.523617,-3.731267,0.510912,-0.442028,0.633485,-2.263906,1.475079,-1.85799,1.415103,-0.836007,-1.198488,-1.571963,-0.131825,1.920395,0.724944,-1.06362,0.807872,0.530428,1.14844,0.015057,-0.705426,1.759509,1.997507,-0.893829,-1.417641,-3.557251,1.082502,1.266599,-4.87549,0.140542,-0.730702,1.313643,0.524953,-0.43606,0.582252,1.50106,2.33823,0.348769,0.242289,-0.893275,-0.751583,-0.711264,-0.085984,-0.07991,-0.08222,-1.083433,-3.591483,-0.565702,0.093471,-0.547953,-0.477283,1.794925,-3.249361,-0.512254,-1.703259,-1.883423,-3.204014,-2.768288,-2.24091,-1.497461,-1.114108,1.136538,-7.121701,-0.046342,0.142654,0.493072,0.418612,-1.561277,-0.687049,2.133719,0.954509,-0.774458,0.794907,1.080791,0.37012,0.000574,-0.728389,-1.764584,-1.032041,0
1037,511,-0.972648,-3.321845,-1.846793,0.185358,-0.265206,0.444439,-0.74785,-1.530497,0.080839,0.115557,-0.064771,-2.513683,-2.881444,-1.517877,0.629857,0.007748,1.5493,0.931532,-0.597578,1.448427,0.565333,-2.170791,1.395215,0.473204,-5.506828,-2.239347,-3.389449,-0.424348,-1.375139,-1.116427,-0.956869,-0.569822,1.049683,-1.763067,-5.276304,-2.757739,1.271548,-0.31983,-1.743614,-1.048478,-1.30421,-1.971227,-0.362,0.147476,-0.467853,-2.130556,-1.133603,-1.572982,1.756724,-2.384889,-0.559398,-3.155417,-2.733966,1.299347,0.71578,-2.33004,-0.627249,2.243306,1.694943,-0.612827,0.645873,-0.393877,2.248307,-2.484122,-1.892644,-3.810612,-0.017136,-1.704282,-5.331268,1.172811,-0.421227,-0.555119,0.641067,1.888141,-0.360794,0.208124,1.27041,1.805043,-0.738976,-0.884045,0.410333,-2.722847,-0.233872,-0.736401,-1.184476,-3.18238,-6.813154,-1.138755,0.573636,0.525931,-1.617992,0.113368,-5.109968,-0.525822,-2.28517,-2.247584,-1.620488,-5.355514,-0.456,-1.660595,-1.897875,-4.286278,-3.769502,0.144424,2.65602,2.828907,-0.048715,-1.726456,-2.375885,-0.159452,0.79061,-0.905982,2.64961,2.014407,3.849754,-0.800982,-2.900314,-2.786196,-0.993125,0
