Version,Set,Item1,Item2,Item3,Item4,Item5
381,7,29,9,18,24,7
381,8,7,17,27,29,15
381,9,23,28,24,14,10
381,10,20,4,30,13,8
381,11,12,11,21,27,22
381,12,26,12,7,21,23
381,13,26,24,14,6,4
381,14,2,22,10,18,23
381,15,9,16,13,8,21
381,16,19,25,17,10,6
381,17,18,8,11,19,5
381,18,1,5,9,2,4
382,1,28,26,29,22,12
382,2,30,19,16,24,17
382,3,14,20,12,13,18
382,4,24,10,15,11,1
382,5,4,3,2,30,10
382,6,25,21,27,5,24
382,7,10,25,8,7,22
382,8,21,14,25,9,30
382,9,1,29,20,26,8
382,10,6,13,15,7,28
382,11,23,29,19,4,21
382,12,15,9,1,5,3
382,13,27,18,4,17,13
382,14,28,26,2,11,27
382,15,3,6,23,12,8
382,16,16,18,6,14,11
382,17,17,19,22,23,9
382,18,5,7,20,2,16
383,1,5,2,12,17,26
383,2,17,28,16,20,25
383,3,23,11,9,30,20
383,4,27,15,16,18,2
383,5,7,27,30,12,4
383,6,24,1,28,3,18
383,7,10,17,11,20,9
383,8,29,7,19,4,25
383,9,25,3,26,18,21
383,10,13,8,3,27,19
383,11,11,24,7,26,13
383,12,21,2,8,15,24
383,13,22,6,29,12,5
383,14,8,22,9,28,4
383,15,30,21,10,1,6
383,16,23,5,13,14,10
383,17,29,23,6,16,14
383,18,22,14,1,19,15
384,1,5,26,17,23,28
384,2,20,10,5,29,27
384,3,4,30,23,5,1
384,4,6,24,18,8,30
384,5,13,16,25,22,1
384,6,9,19,15,6,26
384,7,2,20,24,3,29
384,8,19,8,24,10,16
384,9,15,22,14,30,11
384,10,12,13,15,29,17
384,11,11,4,8,25,14
384,12,23,12,3,7,2
384,13,2,6,25,11,28
384,14,16,10,13,9,7
384,15,18,20,21,22,7
384,16,12,1,19,21,28
384,17,17,4,18,21,27
384,18,9,27,14,26,3
385,1,19,29,2,9,18
385,2,8,5,18,7,3
385,3,15,11,26,21,10
385,4,21,28,13,14,2
385,5,30,13,29,25,2
385,6,6,30,11,27,19
385,7,29,21,23,16,11
385,8,4,16,20,19,3
385,9,28,27,1,13,22
385,10,7,8,30,1,26
385,11,20,15,17,8,23
385,12,3,17,22,24,6
385,13,24,7,28,14,5
385,14,24,23,9,12,16
385,15,10,12,4,15,18
385,16,25,26,6,10,4
385,17,1,14,12,20,17
385,18,27,9,25,22,5
386,1,15,3,5,25,8
386,2,26,18,30,29,9
386,3,8,2,6,4,23
386,4,22,30,21,2,17
386,5,3,19,10,28,13
386,6,18,14,26,19,22
386,7,14,21,7,27,20
386,8,18,1,10,6,29
386,9,14,25,27,3,16
386,10,9,17,25,1,24
386,11,11,9,8,13,12
386,12,7,4,24,23,28
386,13,13,20,4,24,21
386,14,6,7,16,17,15
386,15,27,10,23,30,12
386,16,26,15,20,5,19
386,17,12,22,5,16,11
386,18,28,29,2,11,1
387,1,25,30,12,20,7
387,2,17,5,26,4,13
387,3,29,22,27,8,20
387,4,30,5,14,2,16
387,5,15,25,28,23,27
387,6,4,17,29,11,24
387,7,1,23,3,26,27
387,8,13,11,19,6,23
387,9,10,18,19,12,2
387,10,21,12,6,3,9
387,11,5,24,22,21,10
387,12,19,1,11,7,24
387,13,3,13,21,15,30
387,14,6,28,22,9,7
387,15,2,16,1,8,26
387,16,18,20,14,10,25
387,17,16,18,17,28,8
387,18,4,15,29,9,14
388,1,5,11,23,18,29
388,2,1,6,5,4,15
388,3,19,28,17,23,21
388,4,2,9,7,1,20
388,5,8,19,21,14,1
388,6,20,6,13,18,5
388,7,12,27,2,6,17
388,8,25,21,4,27,16
388,9,24,12,28,30,26
388,10,16,3,30,18,9
388,11,7,14,10,29,17
388,12,22,26,8,10,7
388,13,22,3,11,23,20
388,14,28,16,12,22,4
388,15,14,24,11,25,13
388,16,30,8,10,13,15
388,17,9,27,15,24,2
388,18,26,29,3,19,25
389,1,8,12,25,15,19
389,2,14,23,22,6,8
389,3,12,5,1,9,14
389,4,25,7,16,10,1
389,5,27,23,18,26,13
389,6,17,2,19,4,22
389,7,22,3,7,5,29
389,8,21,15,9,28,29
389,9,4,13,18,7,11
389,10,12,26,20,2,3
389,11,23,4,9,20,13
389,12,28,25,30,29,6
389,13,1,18,27,17,30
389,14,5,19,27,30,24
389,15,11,21,20,16,15
389,16,10,14,28,2,11
389,17,3,10,24,8,17
389,18,21,6,24,16,26
390,1,30,7,15,14,23
390,2,23,24,16,1,29
390,3,17,9,26,11,14
390,4,10,25,23,26,4
390,5,25,17,13,22,12
390,6,2,4,3,14,15
390,7,13,20,16,19,6
390,8,19,30,2,24,22
390,9,5,10,21,28,18
390,10,27,28,24,20,10
390,11,29,8,3,27,28
390,12,18,7,12,4,21
390,13,6,9,17,5,25
390,14,7,8,27,19,9
390,15,1,13,29,21,2
390,16,20,11,6,3,30
390,17,15,1,26,22,18
390,18,16,11,8,12,5
391,1,9,30,28,25,20
391,2,14,29,19,20,12
391,3,26,2,5,13,10
391,4,18,16,9,13,8
391,5,11,4,1,28,19
391,6,11,6,1,21,27
391,7,27,12,29,15,11
391,8,4,22,14,6,3
391,9,24,18,2,25,15
391,10,21,19,7,18,23
391,11,23,10,12,3,6
391,12,2,23,22,16,9
391,13,8,26,4,30,5
391,14,28,3,13,17,7
391,15,15,17,10,27,22
391,16,24,21,14,20,26
391,17,17,16,8,29,1
391,18,30,24,5,7,25
392,1,26,25,17,11,18
392,2,6,15,7,26,16
392,3,20,1,4,9,10
392,4,7,27,25,2,29
392,5,22,20,15,25,19
392,6,13,26,1,12,27
392,7,29,19,23,10,5
392,8,22,29,13,1,30
392,9,19,5,9,15,3
392,10,28,13,8,5,14
392,11,30,22,11,17,21
392,12,24,2,6,8,4
392,13,10,16,14,27,4
392,14,7,28,6,24,12
392,15,17,14,18,23,28
392,16,9,11,3,18,24
392,17,21,23,20,2,8
392,18,16,21,30,3,12
393,1,5,27,20,28,2
393,2,26,7,11,14,2
393,3,3,1,23,13,24
393,4,8,30,15,11,10
393,5,15,28,16,26,23
393,6,1,5,21,12,25
393,7,10,3,7,16,11
393,8,9,15,22,7,13
393,9,2,4,17,30,19
393,10,27,29,5,24,4
393,11,18,17,29,6,20
393,12,16,12,28,22,18
393,13,29,6,21,13,26
393,14,12,8,20,17,24
393,15,25,10,19,9,21
393,16,4,25,23,9,22
393,17,14,3,27,8,6
393,18,18,14,30,1,19
394,1,22,18,24,10,29
394,2,23,2,12,11,9
394,3,3,26,4,21,7
394,4,11,9,25,28,3
394,5,20,15,18,4,12
394,6,19,13,4,29,12
394,7,15,21,10,23,17
394,8,13,25,14,17,16
394,9,11,22,7,5,27
394,10,30,27,8,19,28
394,11,25,5,6,18,8
394,12,23,8,17,7,1
394,13,6,13,2,10,30
394,14,27,24,26,19,22
394,15,30,9,26,24,14
394,16,6,20,28,15,1
394,17,14,29,5,21,16
394,18,1,20,3,2,16
395,1,4,11,8,5,28
395,2,8,22,29,26,21
395,3,20,10,19,6,7
395,4,13,2,27,14,15
395,5,3,17,22,1,5
395,6,21,6,2,8,9
395,7,29,18,15,3,25
395,8,12,7,25,1,10
395,9,10,24,4,20,26
395,10,28,1,14,26,17
395,11,16,4,30,28,7
395,12,2,21,9,27,18
395,13,27,30,16,23,20
395,14,18,12,11,25,23
395,15,19,16,24,13,11
395,16,24,23,13,15,5
395,17,22,14,12,30,6
395,18,9,19,17,29,3
396,1,7,8,29,15,30
396,2,17,15,24,12,14
396,3,26,28,25,19,20
396,4,11,22,2,4,6
396,5,24,6,28,29,9
396,6,19,4,21,11,15
396,7,23,30,1,4,27
396,8,3,23,18,16,24
396,9,7,20,14,23,29
396,10,12,27,10,17,13
396,11,1,18,20,22,8
396,12,5,12,26,2,3
396,13,14,5,9,21,1
396,14,13,9,10,30,17
396,15,21,13,3,22,28
396,16,6,16,27,25,26
396,17,10,11,16,8,25
396,18,5,2,18,7,19
397,1,20,17,11,5,30
397,2,9,26,12,8,23
397,3,16,14,5,24,22
397,4,17,7,6,18,9
397,5,26,19,23,6,5
397,6,28,1,15,10,6
397,7,25,24,1,23,2
397,8,8,28,13,12,18
397,9,16,17,21,20,13
397,10,2,3,15,14,28
397,11,4,27,18,3,14
397,12,19,1,11,27,8
397,13,29,10,2,26,11
397,14,13,29,7,25,27
397,15,10,22,30,20,3
397,16,30,24,19,12,21
397,17,21,25,22,7,4
397,18,15,16,4,9,29
398,1,4,13,17,18,11
398,2,6,30,25,15,18
398,3,2,3,19,16,17
398,4,8,21,30,3,26
398,5,20,26,22,13,9
398,6,9,12,27,10,22
398,7,17,25,26,4,28
398,8,5,2,23,13,15
398,9,7,9,21,27,20
398,10,24,6,20,11,29
398,11,14,7,1,16,19
398,12,23,19,6,22,1
398,13,11,15,12,3,1
398,14,29,14,8,23,25
398,15,27,18,5,30,16
398,16,28,29,10,5,12
398,17,14,8,24,10,4
398,18,2,28,7,24,21
399,1,1,10,25,2,21
399,2,12,6,29,14,4
399,3,28,23,9,1,30
399,4,26,1,30,18,2
399,5,22,16,28,19,12
399,6,8,12,2,20,7
399,7,15,4,20,9,8
399,8,25,5,3,4,22
399,9,18,11,22,21,14
399,10,19,8,13,25,24
399,11,17,20,5,29,10
399,12,3,5,7,6,13
399,13,15,29,24,17,26
399,14,24,3,11,27,23
399,15,30,11,16,28,9
399,16,16,7,26,15,27
399,17,27,17,23,6,21
399,18,18,19,10,14,13
400,1,29,22,3,1,8
400,2,12,2,29,11,30
400,3,1,27,17,24,6
400,4,13,30,10,7,23
400,5,25,15,6,26,11
400,6,4,13,16,29,1
400,7,21,15,12,19,27
400,8,3,21,13,4,7
400,9,10,26,28,19,18
400,10,14,9,19,3,10
400,11,9,6,21,16,5
400,12,26,7,8,17,11
400,13,22,20,23,2,16
400,14,28,18,9,27,24
400,15,23,14,15,8,5
400,16,5,4,18,24,20
400,17,20,25,14,12,30
400,18,17,28,25,22,2
401,1,16,10,4,26,12
401,2,7,22,1,18,15
401,3,12,24,16,28,8
401,4,23,19,26,20,3
401,5,6,29,8,16,19
401,6,11,20,28,7,14
401,7,6,2,4,30,17
401,8,24,8,22,2,13
401,9,20,3,27,30,25
401,10,7,5,17,9,19
401,11,9,13,14,25,29
401,12,10,21,11,5,27
401,13,2,18,24,21,15
401,14,30,27,13,22,26
401,15,4,23,3,10,17
401,16,29,28,18,23,21
401,17,5,12,9,1,25
401,18,15,1,6,14,11
402,1,21,14,25,29,22
402,2,27,16,2,4,14
402,3,13,1,21,28,20
402,4,22,10,15,23,16
402,5,25,26,14,17,16
402,6,11,23,27,19,2
402,7,26,30,29,5,7
402,8,8,2,20,18,10
402,9,3,4,7,6,28
402,10,18,17,12,8,5
402,11,22,24,10,9,6
402,12,27,28,5,29,3
402,13,1,9,26,8,4
402,14,7,24,30,12,23
402,15,9,11,15,13,20
402,16,19,25,1,11,24
402,17,6,3,12,13,18
402,18,17,21,19,15,30
403,1,25,29,11,22,7
403,2,12,11,16,21,26
403,3,29,20,27,12,1
403,4,18,6,23,26,14
403,5,14,9,8,7,23
403,6,4,23,13,11,28
403,7,24,17,1,3,22
403,8,5,14,20,21,19
403,9,16,10,5,1,13
403,10,19,12,9,2,4
403,11,10,7,24,15,3
403,12,20,25,18,27,4
403,13,15,27,17,28,8
403,14,8,30,21,24,3
403,15,30,16,22,6,18
403,16,13,19,30,10,6
403,17,2,26,29,17,9
403,18,28,5,2,25,15
404,1,3,11,23,12,17
404,2,11,18,1,30,9
404,3,23,15,17,20,29
404,4,21,15,19,6,12
404,5,24,25,16,9,27
404,6,18,20,7,16,2
404,7,8,4,6,5,24
404,8,6,2,28,14,27
404,9,1,21,4,29,10
404,10,26,10,3,2,14
404,11,20,13,24,15,26
404,12,11,22,4,30,5
404,13,27,8,22,7,19
404,14,17,12,7,1,13
404,15,28,14,30,13,25
404,16,25,23,10,21,8
404,17,26,5,9,22,28
404,18,29,18,19,16,3
405,1,7,16,11,9,17
405,2,23,26,12,5,22
405,3,1,30,2,23,29
405,4,3,13,21,19,25
405,5,10,22,20,14,12
405,6,9,3,18,29,15
405,7,21,29,17,24,14
405,8,4,28,24,18,10
405,9,15,4,19,28,30
405,10,30,8,25,4,26
405,11,1,27,26,7,18
405,12,16,17,22,2,21
405,13,8,1,15,16,6
405,14,14,11,8,13,2
405,15,19,24,5,11,20
405,16,12,7,27,10,28
405,17,25,9,3,20,6
405,18,13,6,5,27,23
406,1,5,3,14,1,24
406,2,22,19,29,26,28
406,3,2,25,6,17,12
406,4,30,5,15,10,7
406,5,20,21,28,8,1
406,6,19,8,13,18,9
406,7,17,28,20,30,16
406,8,26,27,21,3,11
406,9,10,26,29,6,11
406,10,7,22,6,20,4
406,11,12,14,9,24,30
406,12,13,17,8,11,27
406,13,4,12,9,15,13
406,14,23,19,2,25,7
406,15,2,10,16,3,1
406,16,24,23,4,29,16
406,17,21,18,25,23,5
406,18,22,15,27,14,18
407,1,29,13,7,5,16
407,2,16,7,14,24,15
407,3,27,16,10,25,15
407,4,9,4,27,21,7
407,5,14,20,13,22,23
407,6,5,24,26,13,2
407,7,8,29,30,27,10
407,8,28,30,12,3,29
407,9,11,18,28,17,10
407,10,23,4,11,12,20
407,11,3,9,2,6,26
407,12,18,6,1,19,12
407,13,5,25,22,19,17
407,14,1,24,20,26,25
407,15,6,28,23,9,21
407,16,14,1,17,4,19
407,17,3,11,18,8,22
407,18,15,2,21,30,8
408,1,10,9,11,5,2
408,2,21,2,4,18,5
408,3,16,22,18,20,6
408,4,22,1,15,28,11
408,5,25,6,3,7,30
408,6,15,20,3,2,19
408,7,11,14,10,21,6
408,8,9,8,19,10,23
408,9,5,16,14,8,28
408,10,26,21,30,1,13
408,11,16,26,12,17,24
408,12,20,13,24,27,29
408,13,12,29,8,25,15
408,14,13,25,1,4,22
408,15,18,30,26,23,17
408,16,29,12,7,9,27
408,17,27,17,14,4,3
408,18,28,19,7,23,24
409,1,17,10,25,20,8
409,2,6,29,19,14,18
409,3,19,27,28,26,25
409,4,30,5,16,11,3
409,5,13,3,6,28,8
409,6,12,7,21,22,14
409,7,4,15,13,12,26
409,8,24,12,25,11,18
409,9,27,23,5,15,1
409,10,2,22,29,24,9
409,11,9,15,1,17,21
409,12,29,19,11,16,4
409,13,22,24,23,30,10
409,14,4,9,30,14,20
409,15,6,28,13,27,2
409,16,7,1,17,10,2
409,17,8,7,3,18,26
409,18,21,20,16,5,23
410,1,10,4,24,21,6
410,2,22,8,29,3,21
410,3,2,17,9,15,19
410,4,19,16,10,9,1
410,5,1,6,5,25,24
410,6,23,13,8,14,17
410,7,26,14,10,20,27
410,8,20,11,7,13,30
410,9,24,18,30,27,21
410,10,8,26,20,22,28
410,11,7,3,12,23,11
410,12,17,30,6,29,5
410,13,3,23,4,15,25
410,14,27,2,22,5,12
410,15,14,15,26,7,19
410,16,28,12,18,16,4
410,17,18,9,13,25,16
410,18,1,11,2,28,29
411,1,11,5,14,26,9
411,2,29,10,15,18,20
411,3,25,21,11,2,7
411,4,18,27,23,1,4
411,5,15,23,28,29,24
411,6,9,16,27,8,3
411,7,11,27,8,6,22
411,8,4,29,6,26,13
411,9,30,1,28,7,9
411,10,13,2,24,12,14
411,11,12,5,21,19,8
411,12,2,22,16,30,15
411,13,6,7,20,24,17
411,14,3,19,5,4,17
411,15,25,3,28,10,13
411,16,17,18,22,10,14
411,17,20,19,12,1,30
411,18,21,25,23,16,26
412,1,26,22,9,1,18
412,2,7,30,29,14,25
412,3,19,8,24,6,30
412,4,28,17,19,21,27
412,5,4,26,1,8,7
412,6,10,27,26,2,29
412,7,6,28,15,12,5
412,8,23,6,13,22,16
412,9,12,14,23,3,1
412,10,24,2,18,9,23
412,11,14,21,16,28,11
412,12,11,10,4,19,22
412,13,15,24,17,11,8
412,14,5,12,3,20,10
412,15,21,20,15,13,3
412,16,9,4,2,25,20
412,17,27,30,25,16,17
412,18,18,13,5,29,7
413,1,16,3,19,26,15
413,2,23,29,9,17,6
413,3,30,2,18,13,12
413,4,17,28,20,3,18
413,5,10,15,27,6,14
413,6,22,9,27,3,24
413,7,29,25,12,9,22
413,8,26,17,21,6,12
413,9,19,11,25,22,15
413,10,13,10,1,19,16
413,11,1,4,11,27,20
413,12,2,20,29,23,8
413,13,8,5,14,21,18
413,14,7,8,2,4,16
413,15,14,4,30,5,28
413,16,30,13,26,11,24
413,17,5,21,1,7,23
413,18,24,7,10,28,25
414,1,15,6,7,12,13
414,2,28,22,17,26,7
414,3,20,24,21,29,19
414,4,9,28,8,10,5
414,5,13,27,14,19,9
414,6,25,5,8,17,27
414,7,12,1,4,8,10
414,8,23,18,19,7,11
414,9,16,11,28,2,29
414,10,1,14,6,25,2
414,11,21,13,22,17,4
414,12,3,23,22,30,14
414,13,30,26,10,23,21
414,14,29,18,25,15,4
414,15,6,16,9,11,20
414,16,27,12,3,24,16
414,17,2,3,24,18,1
414,18,20,30,5,15,26
415,1,18,10,12,30,25
415,2,7,21,3,29,10
415,3,26,29,17,14,12
415,4,22,6,7,27,5
415,5,4,23,27,22,2
415,6,16,25,13,10,23
415,7,20,16,26,18,6
415,8,15,7,16,17,5
415,9,3,1,29,13,22
415,10,17,24,30,15,1
415,11,8,20,18,2,19
415,12,28,9,4,21,3
415,13,11,30,21,9,27
415,14,6,19,2,28,23
415,15,5,13,19,24,11
415,16,25,14,20,1,28
415,17,24,8,26,4,9
415,18,12,15,11,8,14
416,1,19,3,14,2,30
416,2,10,17,18,24,11
416,3,8,9,23,7,13
416,4,13,11,17,20,7
416,5,14,10,15,18,22
416,6,11,26,3,5,1
416,7,3,19,6,4,25
416,8,1,8,29,16,21
416,9,22,21,20,12,28
416,10,30,25,8,22,6
416,11,4,5,30,9,29
416,12,23,20,9,12,17
416,13,26,28,5,2,24
416,14,16,7,4,14,24
416,15,27,1,16,6,12
416,16,25,27,15,26,23
416,17,2,15,10,13,21
416,18,19,29,27,28,18
417,1,24,4,22,16,29
417,2,22,24,21,19,25
417,3,28,23,29,1,26
417,4,17,22,6,8,10
417,5,14,12,13,27,8
417,6,18,28,23,11,13
417,7,9,12,24,25,3
417,8,15,14,28,13,9
417,9,27,2,17,3,30
417,10,5,20,25,11,27
417,11,21,18,6,5,1
417,12,7,26,9,10,19
417,13,30,15,7,20,4
417,14,29,10,11,6,5
417,15,26,16,1,30,8
417,16,19,7,12,18,2
417,17,14,16,2,21,20
417,18,4,17,3,23,15
418,1,29,6,20,3,14
418,2,16,1,25,17,9
418,3,21,26,7,9,3
418,4,2,23,5,15,22
418,5,10,24,1,20,27
418,6,23,21,12,30,27
418,7,8,2,25,29,13
418,8,6,11,15,23,8
418,9,7,4,10,12,2
418,10,18,27,13,4,26
418,11,25,17,18,14,5
418,12,5,3,28,16,10
418,13,28,8,24,21,7
418,14,11,22,26,14,20
418,15,17,6,4,28,19
418,16,1,30,22,19,13
418,17,15,18,16,24,9
418,18,12,29,11,19,30
419,1,13,10,30,24,6
419,2,13,5,23,17,16
419,3,24,14,19,26,23
419,4,14,9,27,1,6
419,5,21,30,2,18,17
419,6,9,22,10,8,11
419,7,20,25,26,2,28
419,8,15,28,14,4,21
419,9,10,23,9,5,20
419,10,28,24,30,22,12
419,11,3,7,22,29,18
419,12,16,12,15,27,29
419,13,2,6,1,3,11
419,14,12,13,21,25,26
419,15,17,19,29,7,27
419,16,25,1,7,11,4
419,17,18,16,8,3,15
419,18,19,5,4,8,20
420,1,4,11,12,16,18
420,2,11,17,2,9,14
420,3,7,8,28,1,15
420,4,20,9,16,30,19
420,5,10,26,17,24,1
420,6,6,2,5,26,12
420,7,22,20,6,7,2
420,8,27,3,24,20,13
420,9,24,25,23,21,6
420,10,5,19,4,12,22
420,11,28,18,14,25,7
420,12,29,13,10,17,4
420,13,9,21,13,5,15
420,14,8,27,22,15,1
420,15,11,29,27,28,30
420,16,3,30,23,10,25
420,17,23,14,3,8,19
420,18,21,26,18,29,16
421,1,26,5,19,27,18
421,2,7,24,5,14,29
421,3,16,7,27,23,10
421,4,12,3,11,26,28
421,5,1,5,18,13,3
421,6,27,4,14,10,2
421,7,10,19,25,16,21
421,8,25,15,20,11,29
421,9,30,14,21,6,7
421,10,6,18,8,30,9
421,11,21,11,3,22,17
421,12,8,17,20,28,24
421,13,24,25,2,4,8
421,14,22,13,16,9,28
421,15,26,6,30,15,4
421,16,20,23,1,12,17
421,17,23,29,9,22,12
421,18,1,2,19,15,13
422,1,5,16,14,25,30
422,2,13,7,19,18,20
422,3,2,8,13,29,3
422,4,18,10,28,23,22
422,5,27,20,1,5,10
422,6,15,12,11,10,24
422,7,16,28,6,2,23
422,8,14,9,30,4,18
422,9,4,21,29,1,8
422,10,17,27,22,9,26
422,11,22,15,7,26,25
422,12,19,11,24,6,16
422,13,4,27,23,21,11
422,14,9,1,29,24,14
422,15,17,28,12,13,25
422,16,8,3,26,19,12
422,17,30,2,17,7,5
422,18,3,6,15,20,21
423,1,14,23,8,11,26
423,2,11,17,21,14,1
423,3,8,25,18,27,7
423,4,2,21,27,9,15
423,5,9,29,5,19,25
423,6,29,20,24,18,23
423,7,3,30,28,27,13
423,8,18,15,6,17,10
423,9,25,13,11,6,26
423,10,7,12,1,2,24
423,11,24,3,12,20,5
423,12,15,19,29,28,30
423,13,1,22,10,14,19
423,14,12,8,16,30,10
423,15,20,4,21,22,16
423,16,26,22,13,16,2
423,17,5,4,3,17,28
423,18,23,9,7,6,4
424,1,30,18,2,21,11
424,2,10,14,9,12,28
424,3,29,22,25,5,27
424,4,6,21,26,12,29
424,5,28,1,27,18,6
424,6,19,16,17,8,14
424,7,2,24,15,11,22
424,8,29,10,16,3,17
424,9,3,11,19,25,9
424,10,13,17,8,7,6
424,11,16,28,20,1,7
424,12,9,26,10,2,20
424,13,20,8,22,30,5
424,14,18,5,4,15,12
424,15,15,1,25,23,30
424,16,7,27,23,19,24
424,17,26,4,24,13,21
424,18,4,14,13,23,3
425,1,25,9,18,16,8
425,2,10,15,28,5,21
425,3,21,7,12,10,19
425,4,22,24,4,28,23
425,5,30,26,23,29,16
425,6,17,25,20,4,26
425,7,19,2,17,1,4
425,8,13,29,8,10,11
425,9,23,18,12,22,1
425,10,14,2,6,25,29
425,11,5,8,26,27,15
425,12,24,30,18,3,17
425,13,27,19,2,28,6
425,14,1,13,21,20,9
425,15,14,16,15,24,3
425,16,6,7,11,3,22
425,17,20,12,14,13,27
425,18,11,9,7,30,5
426,1,19,17,30,22,13
426,2,24,6,9,21,27
426,3,6,10,4,26,14
426,4,13,24,5,6,16
426,5,26,1,3,7,25
426,6,21,20,22,14,18
426,7,4,10,30,18,11
426,8,15,20,7,8,29
426,9,27,23,11,17,18
426,10,12,29,17,9,15
426,11,7,3,27,16,2
426,12,28,3,10,25,9
426,13,23,19,20,15,13
426,14,25,21,24,12,8
426,15,1,5,19,11,28
426,16,28,26,2,23,8
426,17,29,4,22,1,30
426,18,16,12,14,2,5
427,1,17,6,16,4,20
427,2,5,22,13,25,2
427,3,2,15,10,27,4
427,4,22,28,16,11,4
427,5,11,27,9,7,12
427,6,16,13,30,21,7
427,7,15,18,1,24,14
427,8,17,9,15,28,24
427,9,3,14,8,7,1
427,10,8,11,2,20,23
427,11,21,29,28,8,19
427,12,30,23,3,26,10
427,13,18,19,26,13,24
427,14,9,18,5,1,26
427,15,23,21,29,5,17
427,16,10,25,27,29,14
427,17,12,30,25,6,20
427,18,6,12,3,19,22
428,1,19,22,9,27,4
428,2,8,17,12,18,2
428,3,29,13,6,10,1
428,4,9,8,24,2,30
428,5,4,5,7,29,24
428,6,28,20,29,26,18
428,7,3,2,18,25,21
428,8,13,15,1,30,11
428,9,26,16,19,15,7
428,10,30,28,14,23,7
428,11,14,4,5,12,13
428,12,20,23,6,9,19
428,13,27,14,26,22,17
428,14,24,10,11,21,22
428,15,25,16,11,23,15
428,16,17,27,21,20,3
428,17,5,6,8,3,10
428,18,12,25,1,16,28
429,1,1,30,21,16,27
429,2,8,24,14,19,16
429,3,30,26,15,9,6
429,4,4,27,13,8,3
429,5,10,18,20,15,19
429,6,20,30,4,24,25
429,7,9,28,17,14,21
429,8,2,1,23,5,10
429,9,27,24,28,26,5
429,10,22,20,3,1,29
429,11,3,29,12,13,9
429,12,18,11,5,4,23
429,13,7,13,18,28,6
429,14,11,26,25,14,19
429,15,23,6,8,22,12
429,16,21,7,10,12,2
429,17,29,2,16,17,11
429,18,7,17,15,22,25
430,1,2,15,29,13,4
430,2,24,7,6,29,11
430,3,22,13,24,5,16
430,4,18,16,27,6,29
430,5,10,4,20,16,9
430,6,11,12,28,3,27
430,7,19,5,15,21,3
430,8,28,22,30,10,2
430,9,30,27,8,20,28
430,10,9,11,26,8,1
430,11,25,8,22,18,21
430,12,12,26,7,20,18
430,13,6,14,17,30,1
430,14,15,3,2,14,26
430,15,13,25,23,24,17
430,16,17,19,10,12,23
430,17,1,25,4,19,21
430,18,14,9,23,7,5
431,1,7,18,9,4,3
431,2,29,21,1,23,14
431,3,24,1,9,2,12
431,4,29,23,19,27,30
431,5,26,7,16,17,22
431,6,16,23,27,3,15
431,7,13,10,25,27,18
431,8,25,19,7,24,10
431,9,14,2,13,11,20
431,10,5,15,25,28,6
431,11,16,20,30,11,12
431,12,6,24,18,14,22
431,13,28,4,17,1,8
431,14,4,6,26,21,11
431,15,12,9,22,15,28
431,16,5,30,3,2,19
431,17,20,29,5,8,17
431,18,21,8,13,26,10
432,1,27,22,2,4,7
432,2,19,2,1,6,20
432,3,2,14,29,20,26
432,4,18,5,20,21,23
432,5,26,17,12,5,27
432,6,10,22,5,30,8
432,7,4,10,24,29,15
432,8,11,21,15,7,17
432,9,15,12,14,28,13
432,10,8,1,6,17,16
432,11,3,30,26,10,24
432,12,9,11,19,25,29
432,13,23,28,7,25,30
432,14,22,13,21,9,16
432,15,8,3,11,18,14
432,16,23,16,4,6,12
432,17,18,19,28,13,9
432,18,1,3,27,24,25
433,1,5,9,6,7,8
433,2,22,18,17,19,3
433,3,2,16,18,26,28
433,4,20,7,24,13,27
433,5,15,6,12,29,19
433,6,28,21,11,10,6
433,7,13,23,30,2,21
433,8,30,15,8,18,12
433,9,16,10,25,14,20
433,10,3,29,23,28,24
433,11,1,26,22,23,29
433,12,25,5,11,17,24
433,13,14,4,16,5,9
433,14,19,27,4,8,26
433,15,12,25,21,30,4
433,16,17,20,2,3,9
433,17,11,1,13,15,27
433,18,7,14,10,22,1
434,1,26,28,20,15,22
434,2,4,17,14,19,30
434,3,27,11,9,29,30
434,4,18,17,29,13,25
434,5,6,25,3,4,2
434,6,25,12,10,8,20
434,7,10,23,17,9,13
434,8,9,26,20,1,23
434,9,21,2,5,12,14
434,10,23,8,22,11,5
434,11,1,7,29,5,18
434,12,21,24,18,16,15
434,13,24,11,28,2,4
434,14,10,28,19,16,7
434,15,7,13,26,27,6
434,16,22,6,15,30,3
434,17,8,21,24,27,14
434,18,3,19,1,12,16
435,1,13,29,28,16,8
435,2,16,10,9,11,29
435,3,11,1,13,4,12
435,4,19,22,14,24,13
435,5,12,18,23,4,27
435,6,5,16,3,26,10
435,7,15,8,25,1,2
435,8,26,9,21,22,25
435,9,17,30,7,21,26
435,10,2,4,8,19,23
435,11,14,3,7,18,11
435,12,6,24,20,9,30
435,13,27,14,25,17,28
435,14,20,5,6,28,3
435,15,15,20,27,19,5
435,16,29,22,2,7,21
435,17,30,12,1,24,18
435,18,6,15,10,23,17
436,1,7,12,4,20,22
436,2,13,5,30,10,1
436,3,5,1,19,25,11
436,4,28,9,13,3,14
436,5,4,7,28,1,15
436,6,3,13,12,17,21
436,7,26,11,8,23,7
436,8,9,14,23,15,18
436,9,24,8,17,9,2
436,10,18,27,2,20,10
436,11,2,15,16,25,5
436,12,8,21,22,6,24
436,13,24,10,19,26,29
436,14,29,4,26,12,3
